id,name,postcode,address,rating,reviewCount,category,lat,lng,bezirkId,bezirkName,hasDefamationNotice,removedMin,removedMax,removedEstimate,deletionRatioPct,realRatingAdjusted,removedText,url,readAt,placeState,status,error
0x47bc58c16682b7a3:0xd41acd2b4eb0ae7c,Turhan Kebap Haus,35390,,,,,50.5885452,8.6762038,,,false,,,,,,,https://www.google.com/maps/place/Turhan+Kebap+Haus/data=!4m7!3m6!1s0x47bc58c16682b7a3:0xd41acd2b4eb0ae7c!8m2!3d50.5885452!4d8.6762038!16s%2Fg%2F1vn_y1tg!19sChIJo7eCZsFYvEcRfK6wTivNGtQ?authuser=0&hl=de&rclk=1,2026-05-05T18:52:03Z,,error,context canceled; overview error: context canceled
0x47bc58c2253cb517:0x7200db1e82529f52,Türmchen,35390,,4.3,2623,Café / Konditorei,50.5869207,8.6746271,,,false,,,,,,,https://www.google.com/maps/place/T%C3%BCrmchen/data=!4m7!3m6!1s0x47bc58c2253cb517:0x7200db1e82529f52!8m2!3d50.5869207!4d8.6746271!16s%2Fg%2F1tdhkyl3!19sChIJF7U8JcJYvEcRUp9Sgh7bAHI?authuser=0&hl=de&rclk=1,2026-05-05T18:47:10Z,active,success,
0x47bc58e998ba119d:0xfeeb995795bfca32,Ulenspiegel,35390,,,,,50.5830495,8.6729057,,,false,,,,,,,https://www.google.com/maps/place/Ulenspiegel/data=!4m7!3m6!1s0x47bc58e998ba119d:0xfeeb995795bfca32!8m2!3d50.5830495!4d8.6729057!16s%2Fg%2F1tkb46pt!19sChIJnRG6mOlYvEcRMsq_lVeZ6_4?authuser=0&hl=de&rclk=1,2026-05-05T18:50:57Z,,error,context canceled; overview error: context canceled
0x47bc595f5566b5d9:0x362dd1f993c63a41,Uni Döner Eck,35390,,,,,50.5819152,8.6962273,,,false,,,,,,,https://www.google.com/maps/place/Uni+D%C3%B6ner+Eck/data=!4m7!3m6!1s0x47bc595f5566b5d9:0x362dd1f993c63a41!8m2!3d50.5819152!4d8.6962273!16s%2Fg%2F11vjjjkz43!19sChIJ2bVmVV9ZvEcRQTrGk_nRLTY?authuser=0&hl=de&rclk=1,2026-05-05T18:54:33Z,,error,context canceled; overview error: context canceled
0x47bc58e627219cff:0x237c7cdc3f49aede,Wok-Art,35390,,,,,50.582226,8.666905,,,false,,,,,,,https://www.google.com/maps/place/Wok-Art/data=!4m7!3m6!1s0x47bc58e627219cff:0x237c7cdc3f49aede!8m2!3d50.582226!4d8.666905!16s%2Fg%2F11bw61q25w!19sChIJ_5whJ-ZYvEcR3q5JP9x8fCM?authuser=0&hl=de&rclk=1,2026-05-05T18:52:21Z,,error,context canceled; overview error: context canceled
0x47bc58c071f32c23:0xdb02d478176bd7d0,Woscht Anna,35390,,,,,50.5871989,8.703788,,,false,,,,,,,https://www.google.com/maps/place/Woscht+Anna/data=!4m7!3m6!1s0x47bc58c071f32c23:0xdb02d478176bd7d0!8m2!3d50.5871989!4d8.703788!16s%2Fg%2F11f54jl8ss!19sChIJIyzzccBYvEcR0NdrF3jUAts?authuser=0&hl=de&rclk=1,2026-05-05T18:54:22Z,,error,context canceled; overview error: context canceled
0x47bc5937bad5901f:0x14536d0f6a2bc8d,Woscht Anna Schiffenberger Tal,35390,,,,,50.5731471,8.6870383,,,false,,,,,,,https://www.google.com/maps/place/Woscht+Anna+Schiffenberger+Tal/data=!4m7!3m6!1s0x47bc5937bad5901f:0x14536d0f6a2bc8d!8m2!3d50.5731471!4d8.6870383!16s%2Fg%2F11rmngqd4z!19sChIJH5DVujdZvEcRjbyi9tA2RQE?authuser=0&hl=de&rclk=1,2026-05-05T18:54:15Z,,error,context canceled; overview error: context canceled
0x47bc58e9baf5c845:0xae8edd58174d2e1a,Wraps and More,35390,,,,,50.5835151,8.6717718,,,false,,,,,,,https://www.google.com/maps/place/Wraps+and+More/data=!4m7!3m6!1s0x47bc58e9baf5c845:0xae8edd58174d2e1a!8m2!3d50.5835151!4d8.6717718!16s%2Fg%2F11dxf3wvg2!19sChIJRcj1uulYvEcRGi5NF1jdjq4?authuser=0&hl=de&rclk=1,2026-05-05T18:50:24Z,,error,context canceled; overview error: context canceled
0x47bc58ea0812dda1:0x3f9f80e23736ba91,Zum Löwen,35390,,4.3,1152,Restaurant,50.5849765,8.6754233,,,false,,,,,,,https://www.google.com/maps/place/Zum+L%C3%B6wen/data=!4m7!3m6!1s0x47bc58ea0812dda1:0x3f9f80e23736ba91!8m2!3d50.5849765!4d8.6754233!16s%2Fg%2F1tknjkns!19sChIJod0SCOpYvEcRkbo2N-KAnz8?authuser=0&hl=de&rclk=1,2026-05-05T18:45:31Z,active,success,
0x47bc59004221fa43:0xa34bbea71c691bdb,at Eleven.,35390,,4.8,170,Burger,50.5858469,8.6742091,,,true,6,10,8,4.49,4.629,Sechs bis zehn Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/at+Eleven./data=!4m7!3m6!1s0x47bc59004221fa43:0xa34bbea71c691bdb!8m2!3d50.5858469!4d8.6742091!16s%2Fg%2F11n3dycnm4!19sChIJQ_ohQgBZvEcR2xtpHKe-S6M?authuser=0&hl=de&rclk=1,2026-05-05T18:23:27Z,active,success,
0x47bc59f72c343207:0xfbf7fa3c1868e18b,burgerme Gießen,35390,,,,,50.5821971,8.6694836,,,false,,,,,,,https://www.google.com/maps/place/burgerme+Gie%C3%9Fen/data=!4m7!3m6!1s0x47bc59f72c343207:0xfbf7fa3c1868e18b!8m2!3d50.5821971!4d8.6694836!16s%2Fg%2F11yg_fth5t!19sChIJBzI0LPdZvEcRi-FoGDz69_s?authuser=0&hl=de&rclk=1,2026-05-05T18:53:35Z,,error,context canceled; overview error: context canceled
0x47bc59fc74daee31:0x664c53867facb2f,milk & sugar,35390,,4.7,194,Bar / Kneipe,50.5850834,8.6716904,,,false,,,,,,,https://www.google.com/maps/place/milk+%26+sugar/data=!4m7!3m6!1s0x47bc59fc74daee31:0x664c53867facb2f!8m2!3d50.5850834!4d8.6716904!16s%2Fg%2F11n0dcl7s6!19sChIJMe7adPxZvEcRL8v6ZzjFZAY?authuser=0&hl=de&rclk=1,2026-05-05T18:46:58Z,active,success,
0x47bc590ead723e4b:0xdda33dafad49b973,mood:9,35390,,4.6,215,Café / Konditorei,50.5838212,8.6711602,,,false,,,,,,,https://www.google.com/maps/place/mood:9/data=!4m7!3m6!1s0x47bc590ead723e4b:0xdda33dafad49b973!8m2!3d50.5838212!4d8.6711602!16s%2Fg%2F11m9yn8z08!19sChIJSz5yrQ5ZvEcRc7lJra89o90?authuser=0&hl=de&rclk=1,2026-05-05T18:47:17Z,active,success,
